clock_counter=55, pc=e8, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=c, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=56, pc=ec, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=c, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=57, pc=f0, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=c, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=58, pc=f4, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=c, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=59, pc=f8, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=c, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=60, pc=fc, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=10, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=61, pc=100, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=10, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=62, pc=104, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=10, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=63, pc=108, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=10, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=64, pc=10c, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=10, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=65, pc=10c, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=10, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=66, pc=110, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=67, pc=114, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=68, pc=114, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=69, pc=118, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=ffffff87, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=70, pc=11c, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=ffffff87, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=71, pc=11c, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=ffffff87, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=72, pc=120, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=ffffff87, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=73, pc=124, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=ffffff87, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=74, pc=124, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=ffffff87, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=75, pc=128, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=0, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=76, pc=12c, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=5687, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=77, pc=130, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=3456, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=78, pc=134, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=1234, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=79, pc=138, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=1234, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=80, pc=138, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=0, r_1e=0, r_1f=123, 
clock_counter=81, pc=13c, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=12345687, r_1e=0, r_1f=123, 
clock_counter=82, pc=140, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=12345687, r_1e=0, r_1f=123, 
clock_counter=83, pc=140, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=f0123456, r_1e=0, r_1f=123, 
clock_counter=84, pc=144, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=f0123456, r_1e=0, r_1f=123, 
clock_counter=85, pc=144, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=def01234, r_1e=0, r_1f=123, 
clock_counter=86, pc=148, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=def01234, r_1e=0, r_1f=123, 
clock_counter=87, pc=148, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=bcdef012, r_1e=0, r_1f=123, 
clock_counter=88, pc=14c, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=bcdef012, r_1e=0, r_1f=123, 
clock_counter=89, pc=150, r_1=0, r_2=fffffffe, r_3=1, r_4=0, r_5=543, r_6=3fffffff, r_7=ffffffff, r_8=ffffffff, r_9=fffffabc, r_a=123, r_b=fffffedd, r_c=246, r_d=0, r_e=1, r_f=fffffe22, r_10=91, r_11=91, r_12=ffffff23, r_13=101, r_14=789000, r_15=98700000, r_16=78900084, r_17=a4, r_18=10, r_19=0, r_1a=16, r_1b=12, r_1c=fffff012, r_1d=bcdef012, r_1e=0, r_1f=123, 
